SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,ModifiedDate
43671,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43671,PO13978119376,10-4020-000200,29890,283,1,855,855,5,13693,25904Vi70960,NULL,8128.7876,780.8136,244.0042,9153.6054,NULL,07-08-2005
43672,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43672,PO13862153537,10-4020-000119,30067,282,6,464,464,5,3980,95915Vi20982,4,6124.182,587.6023,183.6257,6895.41,NULL,07-08-2005
43673,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43673,PO13775141242,10-4020-000618,29844,275,2,821,821,5,1417,35931Vi7271,NULL,3746.2015,357.9614,111.8629,4216.0258,NULL,07-08-2005
43674,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43674,PO12760141756,10-4020-000083,29596,282,6,458,458,5,19204,26081Vi99806,4,2624.382,251.9407,78.7315,2955.0542,NULL,07-08-2005
43675,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43675,PO12412186464,10-4020-000670,29827,277,3,631,631,5,11886,126121Vi61402,NULL,5716.3102,546.8759,170.8987,6434.0848,NULL,07-08-2005
43676,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43676,PO11861165059,10-4020-000017,29811,275,5,755,755,5,18153,36168Vi94127,NULL,14203.458,1363.266,426.0206,15992.7446,NULL,07-08-2005
43677,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43677,PO11049174786,10-4020-000679,29824,278,6,556,556,5,14030,16302Vi72763,4,7793.1108,747.1011,233.4691,8773.681,NULL,07-08-2005
43678,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43678,PO10817150168,10-4020-000203,29889,281,4,1021,1021,5,5093,66363Vi26658,NULL,9799.9243,942.074,294.3981,11036.3964,NULL,07-08-2005
3643679,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43679,PO10527142759,10-4020-000480,29761,278,6,525,525,5,5439,126365Vi28482,4,1316.0575,125.8032,39.3135,1481.1742,NULL,07-08-2005
43680,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43680,PO10730130087,10-4020-000491,29489,281,4,1069,1069,5,6653,126370Vi34642,NULL,11397.4992,1093.6394,341.7623,12832.9009,NULL,07-08-2005
43681,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43681,PO1189177803,10-4020-000423,29661,279,5,955,955,5,5301,16608Vi27707,NULL,13787.5434,1323.0668,413.4584,15524.0686,NULL,07-08-2005
43682,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43682,PO1566124200,10-4020-000486,29759,275,2,808,808,5,76,96712Vi373,NULL,3875.7229,371.8002,116.1876,4363.7107,NULL,07-08-2005
43683,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43683,PO2552113807,10-4020-000506,29497,283,1,889,889,5,13045,76866Vi67506,NULL,42813.4333,4107.1489,1283.484,48204.0662,NULL,07-08-2005
43684,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43684,PO3393188842,10-4020-000549,29912,279,5,971,971,5,267,37982Vi1394,NULL,5596.4705,537.2612,167.8941,6301.6258,NULL,07-08-2005
43685,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43685,PO4176124783,10-4020-000458,4830084,279,5,958,958,5,2519,108058Vi13146,NULL,2736.5678,263.201,82.2503,3082.0191,NULL,07-08-2005
43686,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43686,PO5075125561,10-4020-000344,29606,283,1,871,871,5,14612,48152Vi75759,NULL,3463.2998,332.4768,103.899,3899.6756,NULL,07-08-2005
43687,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43687,PO4959110829,10-4020-000269,29610,275,2,783,783,5,3235,128163Vi17021,NULL,1258.3767,120.8042,37.7513,1416.9322,NULL,07-08-2005
43688,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43688,PO5365136389,10-4020-000161,29718,275,2,771,771,5,12399,88200Vi64099,NULL,12718.0844,1222.8838,382.1512,14323.1194,NULL,07-08-2005
43689,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43689,PO5626159507,10-4020-000166,29646,277,4,578,578,5,13054,98228Vi67566,NULL,33997.3702,3271.4942,1022.3419,38291.2063,NULL,07-08-2005
43690,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43690,PO6235146326,10-4020-000431,4829533,275,3,801,801,5,2337,28321Vi12181,NULL,1297.5901,124.2027,38.8133,1460.6061,NULL,07-08-2005
43691,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43691,PO6409111675,10-4020-000292,29570,277,4,592,592,5,242,28360Vi1235,NULL,874.794,83.9802,26.2438,985.018,NULL,07-08-2005
43692,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43692,PO7859187017,10-4020-000221,29992,281,4,1024,1024,5,7176,108529Vi37251,NULL,38510.8973,3696.3979,1155.1244,43362.4196,NULL,07-08-2005
43693,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43693,PO8120182325,10-4020-000485,4829491,275,5,807,807,5,8937,128548Vi46064,NULL,20541.4072,1969.5564,615.4864,23126.45,NULL,07-08-2005
43694,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43694,PO9657130250,10-4020-000315,29549,279,5,943,943,5,7083,118748Vi36747,NULL,20645.634,1978.3257,618.2268,23242.1865,NULL,07-08-2005
43695,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43695,PO10179176559,10-4020-000027,29958,279,5,911,911,5,10163,128786Vi52413,NULL,39373.781,3787.4632,1183.5823,44344.8265,NULL,07-08-2005
43696,3,07-01-2005,7/13/2005,07-08-2005,5,0,SO43696,PO9947131800,10-4020-000603,29849,279,5,977,977,5,1402,98787Vi7192,NULL,419.4589,40.2681,12.5838,472.3108,NULL,07-08-2005
43697,3,07-01-2005,7/13/2005,07-08-2005,5,1,SO43697,NULL,10-4030-021768,21768,NULL,6,23148,23148,1,4319,530200Vi22686,4,3578.27,286.2616,89.4568,3953.9884,NULL,07-08-2005
43698,3,07-01-2005,7/13/2005,07-08-2005,5,1,SO43698,NULL,10-4030-028389,28389,NULL,7,24593,24593,1,16625,1231736Vi86048,8,3399.99,271.9992,84.9998,3756.989,NULL,07-08-2005
43699,3,07-01-2005,7/13/2005,07-08-2005,5,1,SO43699,NULL,10-4030-025863,25863,NULL,1,19613,19613,1,5796,333376Vi30244,NULL,3399.99,271.9992,84.9998,3756.989,NULL,07-08-2005
43700,3,07-01-2005,7/13/2005,07-08-2005,5,1,SO43700,NULL,10-4030-014501,14501,NULL,4,20278,20278,1,12860,733791Vi66509,NULL,699.0982,55.9279,17.4775,772.5036,NULL,07-08-2005
43701,3,07-01-2005,7/13/2005,07-08-2005,5,1,SO43701,NULL,10-4030-011003,11003,NULL,9,20425,20425,1,11150,335093Vi57504,2,3399.99,271.9992,84.9998,3756.989,NULL,07-08-2005
43702,3,07-02-2005,7/14/2005,07-09-2005,5,1,SO43702,NULL,10-4030-027645,27645,NULL,4,22584,22584,1,8087,1230194Vi41919,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07-09-2005
43703,3,07-02-2005,7/14/2005,07-09-2005,5,1,SO43703,NULL,10-4030-016624,6416624,NULL,9,23967,23967,1,9497,1234632Vi48985,15,3578.27,286.2616,89.4568,3953.9884,NULL,07-09-2005
43704,3,07-02-2005,7/14/2005,07-09-2005,5,1,SO43704,NULL,10-4030-011005,11005,NULL,9,16025,16025,1,1988,835095Vi10342,15,3374.99,269.9992,84.3748,3729.364,NULL,07-09-2005
43705,3,07-02-2005,7/14/2005,07-09-2005,5,1,SO43705,NULL,10-4030-011011,11011,NULL,9,27345,27345,1,7205,1035101Vi37381,15,3399.99,271.9992,84.9998,3756.989,NULL,07-09-2005
43706,3,07-03-2005,7/15/2005,07-10-2005,5,1,SO43706,NULL,10-4030-027621,27621,NULL,4,13264,13264,1,10912,230189Vi56258,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07-10-2005
43707,3,07-03-2005,7/15/2005,07-10-2005,5,1,SO43707,NULL,10-4030-027616,6427616,NULL,4,20923,20923,1,19069,230298Vi99064,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07-10-2005
43708,3,07-03-2005,7/15/2005,07-10-2005,5,1,SO43708,NULL,10-4030-020042,20042,NULL,10,18427,18427,1,4369,130402Vi22912,35,699.0982,55.9279,17.4775,772.5036,NULL,07-10-2005
43709,3,07-03-2005,7/15/2005,07-10-2005,5,1,SO43709,NULL,10-4030-016351,16351,NULL,9,13951,13951,1,15524,1034602Vi80214,28,3578.27,286.2616,89.4568,3953.9884,NULL,07-10-2005
43710,3,07-03-2005,7/15/2005,07-10-2005,5,1,SO43710,NULL,10-4030-016517,16517,NULL,9,25446,25446,1,5764,1134614Vi30135,28,3578.27,286.2616,89.4568,3953.9884,NULL,07-10-2005
43711,3,07-04-2005,7/16/2005,07-11-2005,5,1,SO43711,NULL,10-4030-027606,27606,NULL,1,18404,18404,1,3043,430293Vi16007,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07-11-2005
3643712,3,07-04-2005,7/16/2005,07-11-2005,5,1,SO43712,NULL,10-4030-013513,13513,NULL,8,21867,21867,1,6213,1231128Vi32292,45,3578.27,286.2616,89.4568,3953.9884,NULL,07-11-2005
43713,3,07-05-2005,7/17/2005,07-12-2005,5,1,SO43713,NULL,10-4030-027601,27601,NULL,4,11855,11855,1,16570,830288Vi85808,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07-12-2005
43714,3,07-05-2005,7/17/2005,07-12-2005,5,1,SO43714,NULL,10-4030-013591,13591,NULL,10,15169,15169,1,15963,1031124Vi82522,61,3578.27,286.2616,89.4568,3953.9884,NULL,07-12-2005
43715,3,07-05-2005,7/17/2005,07-12-2005,5,1,SO43715,NULL,10-4030-016483,16483,NULL,9,28213,28213,1,7985,1134605Vi41375,54,3578.27,286.2616,89.4568,3953.9884,NULL,07-12-2005
43716,3,07-05-2005,7/17/2005,07-12-2005,5,1,SO43716,NULL,10-4030-016529,16529,NULL,9,23557,23557,1,5873,534626Vi30635,54,3578.27,286.2616,89.4568,3953.9884,NULL,07-12-2005
43717,3,07-05-2005,7/17/2005,07-12-2005,5,1,SO43717,NULL,10-4030-025249,25249,NULL,9,11809,11809,1,5700,1235425Vi29858,54,699.0982,55.9279,17.4775,772.5036,NULL,07-12-2005
43718,3,07-06-2005,7/18/2005,7/13/2005,5,1,SO43718,NULL,10-4030-027668,27668,NULL,1,25346,25346,1,3049,530203Vi16052,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/13/05
43719,3,07-06-2005,7/18/2005,7/13/2005,5,1,SO43719,NULL,10-4030-027612,27612,NULL,4,13854,13854,1,5998,1130295Vi31203,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/13/05
43720,3,07-06-2005,7/18/2005,7/13/2005,5,1,SO43720,NULL,10-4030-013264,13264,NULL,8,18584,18584,1,2765,831105Vi14399,71,3578.27,286.2616,89.4568,3953.9884,NULL,07/13/05
43721,3,07-06-2005,7/18/2005,7/13/2005,5,1,SO43721,NULL,10-4030-013590,13590,NULL,10,22146,22146,1,11950,331111Vi61776,74,3578.27,286.2616,89.4568,3953.9884,NULL,07/13/05
43722,3,07-07-2005,7/19/2005,7/14/2005,5,1,SO43722,NULL,10-4030-013581,13581,NULL,10,23990,23990,1,12191,331099Vi63048,87,3578.27,286.2616,89.4568,3953.9884,NULL,07/14/05
43723,3,07-07-2005,7/19/2005,7/14/2005,5,1,SO43723,NULL,10-4030-014520,6414520,NULL,1,12708,12708,1,16949,833793Vi87871,NULL,699.0982,55.9279,17.4775,772.5036,NULL,07/14/05
43724,3,07-07-2005,7/19/2005,7/14/2005,5,1,SO43724,NULL,10-4030-016520,16520,NULL,9,25572,25572,1,6336,834617Vi32891,80,3578.27,286.2616,89.4568,3953.9884,NULL,07/14/05
43725,3,07-08-2005,7/20/2005,7/15/2005,5,1,SO43725,NULL,10-4030-013258,13258,NULL,8,23444,23444,1,6640,832136Vi34578,97,3578.27,286.2616,89.4568,3953.9884,NULL,07/15/05
43726,3,07-08-2005,7/20/2005,7/15/2005,5,1,SO43726,NULL,10-4030-014560,14560,NULL,4,25989,25989,1,8533,533796Vi44130,NULL,699.0982,55.9279,17.4775,772.5036,NULL,07/15/05
43727,3,07-08-2005,7/20/2005,7/15/2005,5,1,SO43727,NULL,10-4030-016607,16607,NULL,9,15502,15502,1,11407,834627Vi58835,93,3578.27,286.2616,89.4568,3953.9884,NULL,07/15/05
43728,3,07-09-2005,7/21/2005,7/16/2005,5,1,SO43728,NULL,10-4030-027666,27666,NULL,4,20616,20616,1,15630,130201Vi80748,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/16/05
43729,3,07-09-2005,7/21/2005,7/16/2005,5,1,SO43729,NULL,10-4030-011238,11238,NULL,10,12420,12420,1,2636,831735Vi13701,113,3399.99,271.9992,84.9998,3756.989,NULL,07/16/05
43730,3,07-09-2005,7/21/2005,7/16/2005,5,1,SO43730,NULL,10-4030-025861,25861,NULL,4,23733,23733,1,13323,333375Vi69103,NULL,3399.99,271.9992,84.9998,3756.989,NULL,07/16/05
43731,3,07-09-2005,7/21/2005,7/16/2005,5,1,SO43731,NULL,10-4030-016629,16629,NULL,9,14019,14019,1,14302,834633Vi74142,106,3578.27,286.2616,89.4568,3953.9884,NULL,07/16/05
43732,3,07-09-2005,7/21/2005,7/16/2005,5,1,SO43732,NULL,10-4030-011025,11025,NULL,9,21635,21635,1,10882,1235104Vi56140,106,3374.99,269.9992,84.3748,3729.364,NULL,07/16/05
43733,3,07-09-2005,7/21/2005,7/16/2005,5,1,SO43733,NULL,10-4030-027577,27577,NULL,1,24572,24572,1,10600,135716Vi54667,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/16/05
43734,3,07-10-2005,7/22/2005,7/17/2005,5,1,SO43734,NULL,10-4030-027604,27604,NULL,1,23224,23224,1,15365,330290Vi79368,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/17/05
43735,3,07-10-2005,7/22/2005,7/17/2005,5,1,SO43735,NULL,10-4030-016522,16522,NULL,9,25384,25384,1,6526,1034619Vi33896,119,3578.27,286.2616,89.4568,3953.9884,NULL,07/17/05
43736,3,07-10-2005,7/22/2005,7/17/2005,5,1,SO43736,NULL,10-4030-011002,11002,NULL,9,20336,20336,1,1416,1135092Vi7270,119,3399.99,271.9992,84.9998,3756.989,NULL,07/17/05
43737,3,07-11-2005,7/23/2005,7/18/2005,5,1,SO43737,NULL,10-4030-013261,13261,NULL,8,29772,29772,1,NULL,NULL,136,3578.27,286.2616,89.4568,3953.9884,NULL,07/18/05
43738,3,07-11-2005,7/23/2005,7/18/2005,5,1,SO43738,NULL,10-4030-011606,11606,NULL,7,26167,26167,1,12005,631125Vi62053,138,3578.27,286.2616,89.4568,3953.9884,NULL,07/18/05
43739,3,07-11-2005,7/23/2005,7/18/2005,5,1,SO43739,NULL,10-4030-013563,13563,NULL,10,29262,29262,1,NULL,NULL,139,3578.27,286.2616,89.4568,3953.9884,NULL,07/18/05
43740,3,07-11-2005,7/23/2005,7/18/2005,5,1,SO43740,NULL,10-4030-016527,16527,NULL,9,28420,28420,1,18137,834624Vi94036,132,3578.27,286.2616,89.4568,3953.9884,NULL,07/18/05
43741,3,07-12-2005,7/24/2005,7/19/2005,5,1,SO43741,NULL,10-4030-027671,27671,NULL,1,13036,13036,1,4679,530206Vi24524,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/19/05
43742,3,07-12-2005,7/24/2005,7/19/2005,5,1,SO43742,NULL,10-4030-013576,13576,NULL,10,20966,20966,1,17254,932138Vi89574,152,3578.27,286.2616,89.4568,3953.9884,NULL,07/19/05
43743,3,07-12-2005,7/24/2005,7/19/2005,5,1,SO43743,NULL,10-4030-011007,11007,NULL,9,12909,12909,1,1546,1235097Vi7903,145,3399.99,271.9992,84.9998,3756.989,NULL,07/19/05
43744,3,07-12-2005,7/24/2005,7/19/2005,5,1,SO43744,NULL,10-4030-016631,16631,NULL,9,12423,12423,1,12980,635648Vi67147,145,3578.27,286.2616,89.4568,3953.9884,NULL,07/19/05
43745,3,7/13/2005,7/25/2005,7/20/2005,5,1,SO43745,NULL,10-4030-016514,16514,NULL,9,25018,25018,1,9626,634611Vi49589,158,3578.27,286.2616,89.4568,3953.9884,NULL,07/20/05
43746,3,7/13/2005,7/25/2005,7/20/2005,5,1,SO43746,NULL,10-4030-016616,16616,NULL,9,28214,28214,1,5138,434629Vi26884,158,3578.27,286.2616,89.4568,3953.9884,NULL,07/20/05
43747,3,7/14/2005,7/26/2005,7/21/2005,5,1,SO43747,NULL,10-4030-027623,27623,NULL,4,27241,27241,1,16044,1230190Vi82952,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/21/05
43748,3,7/14/2005,7/26/2005,7/21/2005,5,1,SO43748,NULL,10-4030-027625,6427625,NULL,1,16663,16663,1,14948,430191Vi77442,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/21/05
43749,3,7/14/2005,7/26/2005,7/21/2005,5,1,SO43749,NULL,10-4030-027636,27636,NULL,1,17878,17878,1,12504,130192Vi64692,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/21/05
3643750,3,7/14/2005,7/26/2005,7/21/2005,5,1,SO43750,NULL,10-4030-011591,11591,NULL,7,26694,26694,1,15541,1131100Vi80273,177,3578.27,286.2616,89.4568,3953.9884,NULL,07/21/05
43751,3,7/14/2005,7/26/2005,7/21/2005,5,1,SO43751,NULL,10-4030-011592,11592,NULL,7,17421,17421,1,711,331101Vi3645,177,3578.27,286.2616,89.4568,3953.9884,NULL,07/21/05
43752,3,7/14/2005,7/26/2005,7/21/2005,5,1,SO43752,NULL,10-4030-013265,13265,NULL,8,25970,25970,1,2736,731107Vi14233,175,3578.27,286.2616,89.4568,3953.9884,NULL,07/21/05
43753,3,7/14/2005,7/26/2005,7/21/2005,5,1,SO43753,NULL,10-4030-016482,16482,NULL,9,19434,19434,1,7588,734604Vi39312,171,3578.27,286.2616,89.4568,3953.9884,NULL,07/21/05
43754,3,7/15/2005,7/27/2005,7/22/2005,5,1,SO43754,NULL,10-4030-027617,27617,NULL,1,18700,18700,1,9734,630188Vi50171,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/22/05
43755,3,7/15/2005,7/27/2005,7/22/2005,5,1,SO43755,NULL,10-4030-027670,27670,NULL,4,21785,21785,1,14614,1030205Vi75785,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/22/05
43756,3,7/15/2005,7/27/2005,7/22/2005,5,1,SO43756,NULL,10-4030-019941,19941,NULL,10,12565,12565,1,9528,830399Vi49119,191,699.0982,55.9279,17.4775,772.5036,NULL,07/22/05
43757,3,7/15/2005,7/27/2005,7/22/2005,5,1,SO43757,NULL,10-4030-011017,11017,NULL,9,11541,11541,1,12801,635102Vi66203,184,3374.99,269.9992,84.3748,3729.364,NULL,07/22/05
43758,3,7/16/2005,7/28/2005,7/23/2005,5,1,SO43758,NULL,10-4030-027646,27646,NULL,4,14400,14400,1,17093,1230195Vi88773,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/23/05
43759,3,7/16/2005,7/28/2005,7/23/2005,5,1,SO43759,NULL,10-4030-013257,13257,NULL,8,21516,21516,1,11314,132135Vi58334,201,3578.27,286.2616,89.4568,3953.9884,NULL,07/23/05
43760,3,7/16/2005,7/28/2005,7/23/2005,5,1,SO43760,NULL,10-4030-016352,16352,NULL,9,11694,11694,1,7485,234603Vi38778,197,3578.27,286.2616,89.4568,3953.9884,NULL,07/23/05
43761,3,7/16/2005,7/28/2005,7/23/2005,5,1,SO43761,NULL,10-4030-016493,16493,NULL,9,24449,24449,1,11678,434607Vi60395,197,3578.27,286.2616,89.4568,3953.9884,NULL,07/23/05
43762,3,7/17/2005,7/29/2005,7/24/2005,5,1,SO43762,NULL,10-4030-027578,27578,NULL,4,19011,19011,1,4503,930287Vi23588,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/24/05
43763,3,7/17/2005,7/29/2005,7/24/2005,5,1,SO43763,NULL,10-4030-016525,16525,NULL,9,13961,13961,1,17110,934622Vi88860,210,3578.27,286.2616,89.4568,3953.9884,NULL,07/24/05
43764,3,7/17/2005,7/29/2005,7/24/2005,5,1,SO43764,NULL,10-4030-016612,16612,NULL,9,18740,18740,1,10644,334628Vi54854,210,3578.27,286.2616,89.4568,3953.9884,NULL,07/24/05
43765,3,7/17/2005,7/29/2005,7/24/2005,5,1,SO43765,NULL,10-4030-011010,11010,NULL,9,15412,15412,1,10245,535100Vi52885,210,3399.99,271.9992,84.9998,3756.989,NULL,07/24/05
43766,3,7/18/2005,7/30/2005,7/25/2005,5,1,SO43766,NULL,10-4030-016518,16518,NULL,9,26446,26446,1,10469,834615Vi53986,223,3578.27,286.2616,89.4568,3953.9884,NULL,07/25/05
43767,3,7/18/2005,7/30/2005,7/25/2005,5,1,SO43767,NULL,10-4030-011001,11001,NULL,9,14489,14489,1,8810,235091Vi45462,223,3374.99,269.9992,84.3748,3729.364,NULL,07/25/05
43768,3,7/19/2005,7/31/2005,7/26/2005,5,1,SO43768,NULL,10-4030-027649,27649,NULL,1,24209,24209,1,18040,830196Vi93642,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/26/05
43769,3,7/19/2005,7/31/2005,7/26/2005,5,1,SO43769,NULL,10-4030-021659,21659,NULL,6,12365,12365,1,7388,1030286Vi38309,238,3578.27,286.2616,89.4568,3953.9884,NULL,07/26/05
43770,3,7/19/2005,7/31/2005,7/26/2005,5,1,SO43770,NULL,10-4030-027614,6427614,NULL,1,21039,21039,1,16136,230296Vi83473,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,07/26/05
43771,3,7/19/2005,7/31/2005,7/26/2005,5,1,SO43771,NULL,10-4030-014559,14559,NULL,4,21657,21657,1,16934,633795Vi87782,NULL,699.0982,55.9279,17.4775,772.5036,NULL,07/26/05
43772,3,7/19/2005,7/31/2005,7/26/2005,5,1,SO43772,NULL,10-4030-016524,16524,NULL,9,15700,15700,1,12834,334621Vi66368,236,3578.27,286.2616,89.4568,3953.9884,NULL,07/26/05
43773,3,7/19/2005,7/31/2005,7/26/2005,5,1,SO43773,NULL,10-4030-016526,16526,NULL,9,19998,19998,1,19057,534623Vi99022,236,3578.27,286.2616,89.4568,3953.9884,NULL,07/26/05
43774,3,7/19/2005,7/31/2005,7/26/2005,5,1,SO43774,NULL,10-4030-016348,16348,NULL,9,20184,20184,1,1311,434719Vi6675,236,3578.27,286.2616,89.4568,3953.9884,NULL,07/26/05
43775,3,7/19/2005,7/31/2005,7/26/2005,5,1,SO43775,NULL,10-4030-011027,11027,NULL,9,14561,14561,1,6918,535106Vi36020,236,3399.99,271.9992,84.9998,3756.989,NULL,07/26/05
43776,3,7/20/2005,08-01-2005,7/27/2005,5,1,SO43776,NULL,10-4030-013260,13260,NULL,8,15402,15402,1,10653,1231103Vi54892,253,3578.27,286.2616,89.4568,3953.9884,NULL,07/27/05
43777,3,7/20/2005,08-01-2005,7/27/2005,5,1,SO43777,NULL,10-4030-016515,16515,NULL,9,24873,24873,1,1850,734612Vi9613,249,3578.27,286.2616,89.4568,3953.9884,NULL,07/27/05
43778,3,7/20/2005,08-01-2005,7/27/2005,5,1,SO43778,NULL,10-4030-011018,11018,NULL,9,16433,16433,1,9930,735103Vi51096,249,3399.99,271.9992,84.9998,3756.989,NULL,07/27/05
43779,3,7/20/2005,08-01-2005,7/27/2005,5,1,SO43779,NULL,10-4030-025252,25252,NULL,9,20850,20850,1,6901,235427Vi35948,249,699.0982,55.9279,17.4775,772.5036,NULL,07/27/05
43780,3,7/21/2005,08-02-2005,7/28/2005,5,1,SO43780,NULL,10-4030-011599,11599,NULL,7,25850,25850,1,17097,131108Vi88806,268,3578.27,286.2616,89.4568,3953.9884,NULL,07/28/05
43781,3,7/21/2005,08-02-2005,7/28/2005,5,1,SO43781,NULL,10-4030-016495,16495,NULL,9,22857,22857,1,5269,634609Vi27549,262,3578.27,286.2616,89.4568,3953.9884,NULL,07/28/05
43782,3,7/21/2005,08-02-2005,7/28/2005,5,1,SO43782,NULL,10-4030-016516,16516,NULL,9,13386,13386,1,9916,1034613Vi51017,262,3578.27,286.2616,89.4568,3953.9884,NULL,07/28/05
