SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,ModifiedDate
48669,3,12/25/2006,01-06-2007,01-01-2007,5,1,SO48669,NULL,10-4030-019293,19293,NULL,7,29376,29376,1,NULL,NULL,NULL,782.99,62.6392,19.5748,865.204,NULL,01-01-2007
48670,3,12/25/2006,01-06-2007,01-01-2007,5,1,SO48670,NULL,10-4030-013715,13715,NULL,4,24350,24350,1,16651,1031982Vi86226,NULL,2181.5625,174.525,54.5391,2410.6266,NULL,01-01-2007
48671,3,12/25/2006,01-06-2007,01-01-2007,5,1,SO48671,NULL,10-4030-012270,12270,NULL,8,18762,18762,1,6610,632235Vi34382,NULL,2049.0982,163.9279,51.2275,2264.2536,NULL,01-01-2007
48672,3,12/25/2006,01-06-2007,01-01-2007,5,1,SO48672,NULL,10-4030-022950,22950,NULL,9,29013,29013,1,12274,533939Vi63466,6332,2181.5625,174.525,54.5391,2410.6266,NULL,01-01-2007
48673,3,12/25/2006,01-06-2007,01-01-2007,5,1,SO48673,NULL,10-4030-013131,13131,NULL,9,22476,22476,1,19116,935684Vi99325,6332,2049.0982,163.9279,51.2275,2264.2536,NULL,01-01-2007
48674,3,12/25/2006,01-06-2007,01-01-2007,5,1,SO48674,NULL,10-4030-026548,26548,NULL,9,28260,28260,1,11682,1135926Vi60451,6332,782.99,62.6392,19.5748,865.204,NULL,01-01-2007
48675,3,12/26/2006,01-07-2007,01-02-2007,5,1,SO48675,NULL,10-4030-015079,15079,NULL,7,26456,26456,1,18128,1131600Vi94007,NULL,2181.5625,174.525,54.5391,2410.6266,NULL,01-02-2007
48676,3,12/26/2006,01-07-2007,01-02-2007,5,1,SO48676,NULL,10-4030-013729,13729,NULL,1,14452,14452,1,9569,1131991Vi49344,NULL,2443.35,195.468,61.0838,2699.9018,NULL,01-02-2007
48677,3,12/26/2006,01-07-2007,01-02-2007,5,1,SO48677,NULL,10-4030-012391,12391,NULL,10,28426,28426,1,1262,532240Vi6416,6348,2049.0982,163.9279,51.2275,2264.2536,NULL,01-02-2007
48678,3,12/26/2006,01-07-2007,01-02-2007,5,1,SO48678,NULL,10-4030-026627,26627,NULL,4,14696,14696,1,7275,533251Vi37728,NULL,2049.0982,163.9279,51.2275,2264.2536,NULL,01-02-2007
48679,3,12/26/2006,01-07-2007,01-02-2007,5,1,SO48679,NULL,10-4030-026608,26608,NULL,4,25428,25428,1,3031,533362Vi15916,NULL,2071.4196,165.7136,51.7855,2288.9187,NULL,01-02-2007
48680,3,12/26/2006,01-07-2007,01-02-2007,5,1,SO48680,NULL,10-4030-027242,27242,NULL,6,15103,15103,1,16634,533507Vi86126,6345,782.99,62.6392,19.5748,865.204,NULL,01-02-2007
48681,3,12/26/2006,01-07-2007,01-02-2007,5,1,SO48681,NULL,10-4030-013160,13160,NULL,9,22452,22452,1,1908,635691Vi9906,6343,2071.4196,165.7136,51.7855,2288.9187,NULL,01-02-2007
48682,3,12/26/2006,01-07-2007,01-02-2007,5,1,SO48682,NULL,10-4030-013091,13091,NULL,9,18825,18825,1,18361,435780Vi95436,6343,2071.4196,165.7136,51.7855,2288.9187,NULL,01-02-2007
48683,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48683,NULL,10-4030-017648,17648,NULL,7,18426,18426,1,6211,631302Vi32284,NULL,1000.4375,80.035,25.0109,1105.4834,NULL,01-03-2007
48684,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48684,NULL,10-4030-016534,16534,NULL,8,14930,14930,1,13052,1231603Vi67556,NULL,2181.5625,174.525,54.5391,2410.6266,NULL,01-03-2007
48685,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48685,NULL,10-4030-013728,13728,NULL,4,12567,12567,1,19166,1031990Vi99593,NULL,2443.35,195.468,61.0838,2699.9018,NULL,01-03-2007
48686,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48686,NULL,10-4030-025999,25999,NULL,6,27881,27881,1,13205,1131999Vi68485,6356,2181.5625,174.525,54.5391,2410.6266,NULL,01-03-2007
48687,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48687,NULL,10-4030-012317,12317,NULL,10,26020,26020,1,6723,332221Vi35002,6359,2071.4196,165.7136,51.7855,2288.9187,NULL,01-03-2007
48688,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48688,NULL,10-4030-022966,22966,NULL,9,13750,13750,1,17171,1233826Vi89117,6354,2181.5625,174.525,54.5391,2410.6266,NULL,01-03-2007
48689,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48689,NULL,10-4030-024914,24914,NULL,9,11656,11656,1,17703,635523Vi91872,6354,1000.4375,80.035,25.0109,1105.4834,NULL,01-03-2007
48690,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48690,NULL,10-4030-013130,13130,NULL,9,13494,13494,1,15281,1035683Vi79004,6354,2049.0982,163.9279,51.2275,2264.2536,NULL,01-03-2007
48691,3,12/27/2006,01-08-2007,01-03-2007,5,1,SO48691,NULL,10-4030-026549,26549,NULL,9,23751,23751,1,2430,235927Vi12666,6354,782.99,62.6392,19.5748,865.204,NULL,01-03-2007
48692,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48692,NULL,10-4030-018171,18171,NULL,8,21588,21588,1,8899,231297Vi45873,NULL,1000.4375,80.035,25.0109,1105.4834,NULL,01-04-2007
48693,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48693,NULL,10-4030-025995,25995,NULL,6,25187,25187,1,10461,331998Vi53952,6367,2443.35,195.468,61.0838,2699.9018,NULL,01-04-2007
48694,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48694,NULL,10-4030-012315,12315,NULL,10,16312,16312,1,1774,1232217Vi9157,6370,2049.0982,163.9279,51.2275,2264.2536,NULL,01-04-2007
48695,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48695,NULL,10-4030-026624,26624,NULL,1,21762,21762,1,6648,433248Vi34616,NULL,2049.0982,163.9279,51.2275,2264.2536,NULL,01-04-2007
48696,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48696,NULL,10-4030-023100,23100,NULL,9,20479,20479,1,7208,1133833Vi37395,6365,2443.35,195.468,61.0838,2699.9018,NULL,01-04-2007
48697,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48697,NULL,10-4030-022933,22933,NULL,9,21198,21198,1,7360,1233928Vi38137,6365,2181.5625,174.525,54.5391,2410.6266,NULL,01-04-2007
48698,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48698,NULL,10-4030-026647,26647,NULL,4,28967,28967,1,9175,234070Vi47368,NULL,2049.0982,163.9279,51.2275,2264.2536,NULL,01-04-2007
48699,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48699,NULL,10-4030-013115,13115,NULL,9,15634,15634,1,18737,1135674Vi97419,6365,2049.0982,163.9279,51.2275,2264.2536,NULL,01-04-2007
48700,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48700,NULL,10-4030-013519,13519,NULL,9,23002,23002,1,1522,935693Vi7818,6365,2049.0982,163.9279,51.2275,2264.2536,NULL,01-04-2007
48701,3,12/28/2006,01-09-2007,01-04-2007,5,1,SO48701,NULL,10-4030-013103,13103,NULL,9,18418,18418,1,159,1135781Vi831,6365,2049.0982,163.9279,51.2275,2264.2536,NULL,01-04-2007
48702,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48702,NULL,10-4030-017115,17115,NULL,10,26496,26496,1,8772,530686Vi45293,6381,2181.5625,174.525,54.5391,2410.6266,NULL,01-05-2007
48703,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48703,NULL,10-4030-015004,15004,NULL,7,14079,14079,1,5756,530689Vi30100,NULL,2443.35,195.468,61.0838,2699.9018,NULL,01-05-2007
48704,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48704,NULL,10-4030-016429,16429,NULL,8,22040,22040,1,15697,730762Vi81122,NULL,2443.35,195.468,61.0838,2699.9018,NULL,01-05-2007
48705,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48705,NULL,10-4030-014995,14995,NULL,7,16396,16396,1,10818,530772Vi55819,NULL,2181.5625,174.525,54.5391,2410.6266,NULL,01-05-2007
48706,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48706,NULL,10-4030-019359,19359,NULL,10,23885,23885,1,3471,831296Vi18302,6381,1000.4375,80.035,25.0109,1105.4834,NULL,01-05-2007
48707,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48707,NULL,10-4030-019313,19313,NULL,7,13927,13927,1,12999,431491Vi67246,NULL,782.99,62.6392,19.5748,865.204,NULL,01-05-2007
48708,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48708,NULL,10-4030-016466,16466,NULL,8,21073,21073,1,3563,131593Vi18760,NULL,2181.5625,174.525,54.5391,2410.6266,NULL,01-05-2007
48709,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48709,NULL,10-4030-014268,14268,NULL,4,19146,19146,1,6949,431867Vi36157,NULL,1000.4375,80.035,25.0109,1105.4834,NULL,01-05-2007
48710,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48710,NULL,10-4030-012305,12305,NULL,10,24256,24256,1,14715,432216Vi76254,6381,2071.4196,165.7136,51.7855,2288.9187,NULL,01-05-2007
48711,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48711,NULL,10-4030-015410,15410,NULL,4,19887,19887,1,9773,433500Vi50334,NULL,782.99,62.6392,19.5748,865.204,NULL,01-05-2007
48712,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48712,NULL,10-4030-027252,27252,NULL,6,18504,18504,1,3006,633508Vi15762,6378,782.99,62.6392,19.5748,865.204,NULL,01-05-2007
48713,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48713,NULL,10-4030-027253,27253,NULL,6,14665,14665,1,1672,133510Vi8567,6378,782.99,62.6392,19.5748,865.204,NULL,01-05-2007
48714,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48714,NULL,10-4030-023104,23104,NULL,9,16555,16555,1,11475,833836Vi59216,6376,2181.5625,174.525,54.5391,2410.6266,NULL,01-05-2007
48715,3,12/29/2006,01-10-2007,01-05-2007,5,1,SO48715,NULL,10-4030-023107,23107,NULL,9,17449,17449,1,5882,733839Vi30697,6376,2181.5625,174.525,54.5391,2410.6266,NULL,01-05-2007
48716,3,12/30/2006,01-11-2007,01-06-2007,5,1,SO48716,NULL,10-4030-017626,17626,NULL,10,11838,11838,1,13907,831605Vi72114,6392,2181.5625,174.525,54.5391,2410.6266,NULL,01-06-2007
48717,3,12/30/2006,01-11-2007,01-06-2007,5,1,SO48717,NULL,10-4030-028736,28736,NULL,7,24131,24131,1,15785,932224Vi81595,NULL,2071.4196,165.7136,51.7855,2288.9187,NULL,01-06-2007
48718,3,12/30/2006,01-11-2007,01-06-2007,5,1,SO48718,NULL,10-4030-012382,12382,NULL,10,22082,22082,1,1391,1032238Vi7107,6392,2071.4196,165.7136,51.7855,2288.9187,NULL,01-06-2007
48719,3,12/30/2006,01-11-2007,01-06-2007,5,1,SO48719,NULL,10-4030-023099,23099,NULL,9,18666,18666,1,14074,233832Vi72992,6387,2443.35,195.468,61.0838,2699.9018,NULL,01-06-2007
48720,3,12/30/2006,01-11-2007,01-06-2007,5,1,SO48720,NULL,10-4030-022910,22910,NULL,9,25461,25461,1,9847,833918Vi50730,6387,2181.5625,174.525,54.5391,2410.6266,NULL,01-06-2007
48721,3,12/30/2006,01-11-2007,01-06-2007,5,1,SO48721,NULL,10-4030-022930,22930,NULL,9,28607,28607,1,7575,1033925Vi39260,6387,2443.35,195.468,61.0838,2699.9018,NULL,01-06-2007
48722,3,12/30/2006,01-11-2007,01-06-2007,5,1,SO48722,NULL,10-4030-022937,22937,NULL,9,25951,25951,1,6073,1133932Vi31598,6387,2443.35,195.468,61.0838,2699.9018,NULL,01-06-2007
48723,3,12/31/2006,01-12-2007,01-07-2007,5,1,SO48723,NULL,10-4030-014944,14944,NULL,7,23145,23145,1,17514,431471Vi90959,NULL,2443.35,195.468,61.0838,2699.9018,NULL,01-07-2007
48724,3,12/31/2006,01-12-2007,01-07-2007,5,1,SO48724,NULL,10-4030-020722,20722,NULL,8,25210,25210,1,519,331481Vi2694,NULL,782.99,62.6392,19.5748,865.204,NULL,01-07-2007
48725,3,12/31/2006,01-12-2007,01-07-2007,5,1,SO48725,NULL,10-4030-017202,17202,NULL,10,18816,18816,1,5932,831592Vi30933,6403,2181.5625,174.525,54.5391,2410.6266,NULL,01-07-2007
48726,3,12/31/2006,01-12-2007,01-07-2007,5,1,SO48726,NULL,10-4030-024915,24915,NULL,9,13054,13054,1,13926,835524Vi72223,6398,1000.4375,80.035,25.0109,1105.4834,NULL,01-07-2007
48727,3,12/31/2006,01-12-2007,01-07-2007,5,1,SO48727,NULL,10-4030-013128,13128,NULL,9,21320,21320,1,3671,835681Vi19386,6398,2049.0982,163.9279,51.2275,2264.2536,NULL,01-07-2007
48728,3,12/31/2006,01-12-2007,01-07-2007,5,1,SO48728,NULL,10-4030-013111,13111,NULL,9,22120,22120,1,1668,435789Vi8558,6398,2071.4196,165.7136,51.7855,2288.9187,NULL,01-07-2007
48729,3,12/31/2006,01-12-2007,01-07-2007,5,1,SO48729,NULL,10-4030-026563,26563,NULL,9,29591,29591,1,NULL,NULL,6398,782.99,62.6392,19.5748,865.204,NULL,01-07-2007
48730,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48730,PO522152463,10-4020-000676,29825,279,5,985,985,5,16281,105032Vi84182,NULL,35984.4499,3448.5566,1077.6739,40510.6804,NULL,01-08-2007
48731,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48731,PO19314141866,10-4020-000622,30039,275,3,627,627,5,18656,25203Vi96941,NULL,7046.91,676.5034,211.4073,7934.8207,NULL,01-08-2007
48732,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48732,PO13978110372,10-4020-000200,29890,283,1,855,855,5,13693,25927Vi70960,NULL,414.4407,39.8116,12.4411,466.6934,NULL,01-08-2007
48733,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48733,PO13514111638,10-4020-000337,30114,290,7,693,693,5,12746,85969Vi65897,NULL,878.358,82.1723,25.6788,986.2091,NULL,01-08-2007
48734,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48734,PO12644188680,10-4020-000530,30075,279,5,968,968,5,2571,16141Vi13395,NULL,22956.3155,2195.5748,686.1171,25838.0074,NULL,01-08-2007
48735,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48735,PO12412161905,10-4020-000670,29827,275,3,631,631,5,11886,126147Vi61402,NULL,80097.995,7686.8236,2402.1324,90186.951,NULL,01-08-2007
48736,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48736,PO11078134183,10-4020-000246,30098,278,6,486,486,5,4260,96264Vi22409,6411,33.7745,3.3324,1.0414,38.1483,NULL,01-08-2007
48737,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48737,PO10730182359,10-4020-000491,29489,281,4,1069,1069,5,6653,126401Vi34642,NULL,1394.0205,130.8023,40.8757,1565.6985,NULL,01-08-2007
48738,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48738,PO10237154959,10-4020-000041,29805,281,4,994,994,5,8217,56461Vi42584,NULL,3288.558,315.7016,98.6567,3702.9163,NULL,01-08-2007
48739,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48739,PO10092156492,10-4020-000252,30096,277,2,782,782,5,10,56490Vi35,NULL,20553.594,1974.1496,616.9217,23144.6653,NULL,01-08-2007
48740,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48740,PO551143768,10-4020-000004,29772,275,4,560,11380,5,14562,96511Vi75503,NULL,80857.134,7763.0053,2425.9392,91046.0785,NULL,01-08-2007
48741,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48741,PO899196006,10-4020-000290,29689,283,1,865,865,5,3070,46583Vi16176,NULL,37020.0401,3558.1621,1111.9256,41690.1278,NULL,01-08-2007
48742,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48742,PO1421111269,10-4020-000325,30018,284,1,868,9,5,17239,16625Vi89471,NULL,45.588,3.951,1.2347,50.7737,NULL,01-08-2007
48743,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48743,PO1479118674,10-4020-000673,29826,276,1,1101,1101,5,13699,86630Vi70980,NULL,627.768,61.9398,19.3562,709.064,NULL,01-08-2007
48744,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48744,PO1711156590,10-4020-000245,30000,289,6,485,485,5,6156,126706Vi31994,6411,18986.0765,1841.9934,575.6229,21403.6928,NULL,01-08-2007
48745,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48745,PO2494111050,10-4020-000184,29937,275,4,580,580,5,5661,106808Vi29629,NULL,8874.407,853.7187,266.7871,9994.9128,NULL,01-08-2007
48746,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48746,PO2552136060,10-4020-000506,29497,280,1,889,889,5,13045,76885Vi67506,NULL,71599.4665,6916.6891,2161.4653,80677.6209,NULL,01-08-2007
48747,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48747,PO2929132599,10-4020-000380,29683,283,1,875,875,5,10336,86894Vi53345,NULL,8742.9763,838.0493,261.8904,9842.916,NULL,01-08-2007
48748,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48748,PO3016138326,10-4020-000183,29654,275,3,579,579,5,14497,56904Vi75200,NULL,1548.5749,145.6848,45.5265,1739.7862,NULL,01-08-2007
48749,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48749,PO2581113508,10-4020-000698,29636,276,1,1105,1105,5,2604,46908Vi13543,NULL,3288.558,315.7016,98.6567,3702.9163,NULL,01-08-2007
48750,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48750,PO14732147398,10-4020-000514,29614,289,6,529,529,5,1566,87822Vi8045,6411,53989.976,5242.7516,1638.3599,60871.0875,NULL,01-08-2007
48751,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48751,PO13775132235,10-4020-000618,29844,277,2,821,821,5,1417,37843Vi7271,NULL,42079.4855,4035.4423,1261.0757,47376.0035,NULL,01-08-2007
48752,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48752,PO12615149669,10-4020-000440,29604,279,5,956,956,5,18868,37857Vi98016,NULL,647.994,62.2074,19.4398,729.6412,NULL,01-08-2007
48753,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48753,PO17197151135,10-4020-000125,30065,277,2,767,767,5,1862,77865Vi9665,NULL,30333.7908,2913.6438,910.5137,34157.9483,NULL,01-08-2007
48754,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48754,PO18473150383,10-4020-000442,29734,289,6,517,517,5,1346,87874Vi6854,6411,24351.9855,2339.8971,731.2178,27423.1004,NULL,01-08-2007
48755,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48755,PO13340115035,10-4020-000355,29909,290,7,694,694,5,13779,107879Vi71427,NULL,24987.5865,2393.1458,747.8581,28128.5904,NULL,01-08-2007
48756,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48756,PO14123138095,10-4020-000578,29747,283,1,895,895,5,15538,27883Vi80261,NULL,647.994,62.2074,19.4398,729.6412,NULL,01-08-2007
48757,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48757,PO16588132026,10-4020-000146,29580,283,1,849,849,5,15232,37886Vi78804,NULL,63864.7068,6130.5686,1915.8027,71911.0781,NULL,01-08-2007
48758,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48758,PO13688180139,10-4020-000475,29744,276,4,1068,1068,5,12,77887Vi43,NULL,40230.98,3857.3296,1205.4155,45293.7251,NULL,01-08-2007
48759,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48759,PO11861196757,10-4020-000017,29811,277,5,755,755,5,18153,37890Vi94127,NULL,1275.0469,121.979,38.1184,1435.1443,NULL,01-08-2007
48760,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48760,PO9657199450,10-4020-000315,29549,279,5,943,943,5,7083,117894Vi36747,NULL,21705.4863,2078.2567,649.4552,24433.1982,NULL,01-08-2007
48761,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48761,PO15312195795,10-4020-000299,29692,289,6,494,494,5,923,57896Vi4665,6411,29407.0435,2815.1516,879.7349,33101.93,NULL,01-08-2007
48762,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48762,PO10527153432,10-4020-000480,29761,278,6,525,525,5,5439,127900Vi28482,6411,2818.764,270.6013,84.5629,3173.9282,NULL,01-08-2007
48763,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48763,PO3509163189,10-4020-000139,29795,290,7,682,682,5,8672,87902Vi44761,6413,4802.334,439.6975,137.4055,5379.437,NULL,01-08-2007
48764,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48764,PO18444188685,10-4020-000227,29994,289,6,482,482,5,10456,127905Vi53935,6411,41665.7599,4017.2934,1255.4042,46938.4575,NULL,01-08-2007
48765,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48765,PO15602117297,10-4020-000007,29771,276,1,990,990,5,11441,127908Vi59013,NULL,1499.1678,141.5294,44.2279,1684.9251,NULL,01-08-2007
48766,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48766,PO9831126274,10-4020-000081,29704,279,5,917,917,5,17902,107912Vi92831,NULL,36874.6869,3527.1574,1102.2367,41504.081,NULL,01-08-2007
48767,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48767,PO13659113323,10-4020-000437,29605,281,4,1060,1060,5,16021,17915Vi82823,NULL,26692.5733,2563.1975,800.9992,30056.77,NULL,01-08-2007
48768,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48768,PO13862146668,10-4020-000119,30067,289,6,464,464,5,3980,97917Vi20982,6411,32159.5245,3086.9165,964.6614,36211.1024,NULL,01-08-2007
48769,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48769,PO7859190388,10-4020-000221,29992,281,4,1024,1024,5,7176,107922Vi37251,NULL,24016.5101,2291.1157,715.9737,27023.5995,NULL,01-08-2007
48770,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48770,PO11484112888,10-4020-000594,29647,277,2,820,820,5,17774,107927Vi92219,NULL,35765.7551,3437.644,1074.2637,40277.6628,NULL,01-08-2007
48771,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48771,PO8410125811,10-4020-000538,29587,282,10,664,664,5,1906,77929Vi9895,6414,30663.3284,2930.7794,915.8686,34509.9764,NULL,01-08-2007
48772,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48772,PO14355132784,10-4020-000286,29778,282,10,650,650,5,5710,17939Vi29896,6414,4228.146,405.902,126.8444,4760.8924,NULL,01-08-2007
48773,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48773,PO13949162912,10-4020-000643,29973,277,3,825,825,5,15875,27940Vi82016,NULL,4228.146,405.902,126.8444,4760.8924,NULL,01-08-2007
48774,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48774,PO13485165798,10-4020-000265,29613,290,7,689,689,5,18717,57952Vi97300,NULL,3847.9347,367.9125,114.9727,4330.8199,NULL,01-08-2007
48775,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48775,PO10817145980,10-4020-000203,29889,281,4,1021,1021,5,5093,67983Vi26658,NULL,39579.4797,3794.3371,1185.7304,44559.5472,NULL,01-08-2007
48776,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48776,PO3828123354,10-4020-000414,29658,277,2,800,800,5,1912,88010Vi9920,NULL,23264.4941,2246.8444,702.1389,26213.4774,NULL,01-08-2007
48777,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48777,PO3741115378,10-4020-000404,29520,279,5,952,952,5,4983,48029Vi26101,NULL,3758.352,360.8018,112.7506,4231.9044,NULL,01-08-2007
48778,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48778,PO4495173571,10-4020-000496,30048,289,6,526,526,5,14928,98081Vi77341,6411,54444.9062,5248.6778,1640.2118,61333.7958,NULL,01-08-2007
48779,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48779,PO4930175427,10-4020-000425,29879,289,6,515,515,5,11984,48156Vi61932,6411,2631.8687,251.1702,78.4907,2961.5296,NULL,01-08-2007
48780,3,01-01-2007,1/13/2007,01-08-2007,5,0,SO48780,PO5626121558,10-4020-000166,29646,275,4,578,578,5,13054,98192Vi67566,NULL,46261.8667,4515.1056,1410.9705,52187.9428,NULL,01-08-2007
