SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,ModifiedDate
53722,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53722,NULL,10-4030-017077,17077,NULL,9,29235,29235,1,NULL,NULL,9104,88.46,7.0768,2.2115,97.7483,NULL,09-10-2007
53723,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53723,NULL,10-4030-015465,15465,NULL,9,15393,15393,1,8315,1217296Vi43048,9104,29.99,2.3992,0.7498,33.139,NULL,09-10-2007
53724,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53724,NULL,10-4030-021961,21961,NULL,9,28042,28042,1,10532,817650Vi54263,9104,42.28,3.3824,1.057,46.7194,NULL,09-10-2007
53725,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53725,NULL,10-4030-026139,26139,NULL,9,29372,29372,1,NULL,NULL,9104,34.47,2.7576,0.8618,38.0894,NULL,09-10-2007
53726,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53726,NULL,10-4030-027720,27720,NULL,9,18782,18782,1,3237,1018046Vi17036,9104,39.98,3.1984,0.9995,44.1779,NULL,09-10-2007
53727,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53727,NULL,10-4030-021375,21375,NULL,9,26040,26040,1,16908,218213Vi87647,9104,39.98,3.1984,0.9995,44.1779,NULL,09-10-2007
53728,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53728,NULL,10-4030-028216,28216,NULL,9,16167,16167,1,10279,118501Vi53049,9104,7.28,0.5824,0.182,8.0444,NULL,09-10-2007
53729,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53729,NULL,10-4030-021093,21093,NULL,10,15407,15407,1,5063,119126Vi26508,9109,1732.26,138.5808,43.3065,1914.1473,NULL,09-10-2007
53730,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53730,NULL,10-4030-019479,19479,NULL,10,12521,12521,1,14885,1019782Vi77126,9109,2443.35,195.468,61.0838,2699.9018,NULL,09-10-2007
53731,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53731,NULL,10-4030-026722,26722,NULL,4,19793,19793,1,5391,921434Vi28218,NULL,33.98,2.7184,0.8495,37.5479,NULL,09-10-2007
53732,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53732,NULL,10-4030-028082,28082,NULL,1,23492,23492,1,17379,1221477Vi90273,NULL,60.47,4.8376,1.5118,66.8194,NULL,09-10-2007
53733,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53733,NULL,10-4030-027995,27995,NULL,4,24875,24875,1,3193,321740Vi16791,NULL,4.99,0.3992,0.1248,5.514,NULL,09-10-2007
53734,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53734,NULL,10-4030-024397,24397,NULL,4,25052,25052,1,14484,1022402Vi75116,NULL,38.88,3.1104,0.972,42.9624,NULL,09-10-2007
53735,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53735,NULL,10-4030-023735,23735,NULL,1,12070,12070,1,4610,222599Vi24189,NULL,34.98,2.7984,0.8745,38.6529,NULL,09-10-2007
53736,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53736,NULL,10-4030-026010,26010,NULL,1,18764,18764,1,17941,422653Vi93052,NULL,24.99,1.9992,0.6248,27.614,NULL,09-10-2007
53737,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53737,NULL,10-4030-022549,22549,NULL,1,16535,16535,1,1880,1023013Vi9735,NULL,34.98,2.7984,0.8745,38.6529,NULL,09-10-2007
53738,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53738,NULL,10-4030-023115,23115,NULL,4,18937,18937,1,12432,223198Vi64310,NULL,34.98,2.7984,0.8745,38.6529,NULL,09-10-2007
53739,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53739,NULL,10-4030-014455,14455,NULL,6,19046,19046,1,18585,723295Vi96603,9106,23.97,1.9176,0.5993,26.4869,NULL,09-10-2007
53740,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53740,NULL,10-4030-023049,23049,NULL,1,24121,24121,1,1558,223590Vi8005,NULL,34.98,2.7984,0.8745,38.6529,NULL,09-10-2007
53741,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53741,NULL,10-4030-024771,24771,NULL,6,26943,26943,1,19139,125356Vi99459,9106,59.98,4.7984,1.4995,66.2779,NULL,09-10-2007
53742,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53742,NULL,10-4030-015420,15420,NULL,1,26082,26082,1,13739,425486Vi71218,NULL,4.99,0.3992,0.1248,5.514,NULL,09-10-2007
53743,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53743,NULL,10-4030-013935,13935,NULL,4,18573,18573,1,8145,426042Vi42221,NULL,56.97,4.5576,1.4243,62.9519,NULL,09-10-2007
53744,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53744,NULL,10-4030-015105,15105,NULL,8,25284,25284,1,6993,126274Vi36369,NULL,119.98,9.5984,2.9995,132.5779,NULL,09-10-2007
53745,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53745,NULL,10-4030-015065,15065,NULL,8,21571,21571,1,6831,1126410Vi35595,NULL,24.27,1.9416,0.6068,26.8184,NULL,09-10-2007
53746,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53746,NULL,10-4030-014246,14246,NULL,4,13973,13973,1,17608,626441Vi91407,NULL,71.97,5.7576,1.7993,79.5269,NULL,09-10-2007
53747,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53747,NULL,10-4030-016597,16597,NULL,8,21142,21142,1,10296,226565Vi53139,NULL,103.49,8.2792,2.5873,114.3565,NULL,09-10-2007
53748,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53748,NULL,10-4030-014809,14809,NULL,10,11734,11734,1,15235,927046Vi78813,9109,78.98,6.3184,1.9745,87.2729,NULL,09-10-2007
53749,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53749,NULL,10-4030-026407,26407,NULL,10,21484,21484,1,15248,528193Vi78867,9109,126.28,10.1024,3.157,139.5394,NULL,09-10-2007
53750,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53750,NULL,10-4030-012540,12540,NULL,10,16968,16968,1,10347,928488Vi53416,9109,25.48,2.0384,0.637,28.1554,NULL,09-10-2007
53751,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53751,NULL,10-4030-025691,25691,NULL,8,26242,26242,1,2947,128640Vi15390,NULL,27.77,2.2216,0.6943,30.6859,NULL,09-10-2007
53752,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53752,NULL,10-4030-028919,28919,NULL,7,26437,26437,1,10799,1229013Vi55724,NULL,4.99,0.3992,0.1248,5.514,NULL,09-10-2007
53753,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53753,NULL,10-4030-011173,11173,NULL,1,21544,21544,1,14475,229302Vi75079,NULL,35,2.8,0.875,38.675,NULL,09-10-2007
53754,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53754,NULL,10-4030-013437,13437,NULL,1,15536,15536,1,1779,929780Vi9182,NULL,80.96,6.4768,2.024,89.4608,NULL,09-10-2007
53755,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53755,NULL,10-4030-021741,21741,NULL,6,17092,17092,1,2467,1235827Vi12850,9106,548.98,43.9184,13.7245,606.6229,NULL,09-10-2007
53756,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53756,NULL,10-4030-019110,19110,NULL,4,23247,23247,1,5818,1135829Vi30351,NULL,604.96,48.3968,15.124,668.4808,NULL,09-10-2007
53757,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53757,NULL,10-4030-016237,16237,NULL,1,17436,17436,1,19076,936284Vi99107,NULL,2514.93,201.1944,62.8733,2778.9977,NULL,09-10-2007
53758,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53758,NULL,10-4030-013915,13915,NULL,4,19593,19593,1,12442,836500Vi64356,NULL,863.97,69.1176,21.5993,954.6869,NULL,09-10-2007
53759,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53759,NULL,10-4030-012178,12178,NULL,1,15571,15571,1,18830,237566Vi97834,NULL,2354.98,188.3984,58.8745,2602.2529,NULL,09-10-2007
53760,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53760,NULL,10-4030-012142,12142,NULL,1,17729,17729,1,4807,537585Vi25250,NULL,2366.94,189.3552,59.1735,2615.4687,NULL,09-10-2007
53761,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53761,NULL,10-4030-012114,12114,NULL,6,23808,23808,1,18080,837608Vi93802,9106,2325.96,186.0768,58.149,2570.1858,NULL,09-10-2007
53762,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53762,NULL,10-4030-012083,12083,NULL,1,21803,21803,1,14460,237610Vi74980,NULL,2414.99,193.1992,60.3748,2668.564,NULL,09-10-2007
53763,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53763,NULL,10-4030-026225,26225,NULL,7,16865,16865,1,1231,1037923Vi6252,NULL,742.35,59.388,18.5588,820.2968,NULL,09-10-2007
53764,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53764,NULL,10-4030-027791,27791,NULL,8,12577,12577,1,12103,1037968Vi62582,NULL,777.34,62.1872,19.4335,858.9607,NULL,09-10-2007
53765,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53765,NULL,10-4030-011008,11008,NULL,9,23743,23743,1,13554,839066Vi70239,9104,2419.06,193.5248,60.4765,2673.0613,NULL,09-10-2007
53766,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53766,NULL,10-4030-018716,18716,NULL,9,13400,13400,1,2595,839452Vi13514,9104,2443.35,195.468,61.0838,2699.9018,NULL,09-10-2007
53767,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53767,NULL,10-4030-028840,28840,NULL,4,26606,26606,1,10289,339608Vi53093,NULL,820.83,65.6664,20.5208,907.0172,NULL,09-10-2007
53768,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53768,NULL,10-4030-011754,11754,NULL,9,15311,15311,1,2260,439770Vi11827,9104,2319.99,185.5992,57.9998,2563.589,NULL,09-10-2007
53769,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53769,NULL,10-4030-011917,11917,NULL,9,20247,20247,1,2094,940043Vi10906,9104,2337.27,186.9816,58.4318,2582.6834,NULL,09-10-2007
53770,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53770,NULL,10-4030-029277,29277,NULL,6,21444,21444,1,13241,1040579Vi68689,9106,2419.06,193.5248,60.4765,2673.0613,NULL,09-10-2007
53771,3,09-03-2007,9/15/2007,09-10-2007,5,1,SO53771,NULL,10-4030-021310,21310,NULL,4,17159,17159,1,13446,141831Vi69643,NULL,1120.49,89.6392,28.0123,1238.1415,NULL,09-10-2007
53772,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53772,NULL,10-4030-018486,18486,NULL,9,19611,19611,1,12620,216007Vi65285,9115,2443.35,195.468,61.0838,2699.9018,NULL,09-11-2007
53773,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53773,NULL,10-4030-023523,23523,NULL,9,15544,15544,1,17304,1116106Vi89865,9115,1155.48,92.4384,28.887,1276.8054,NULL,09-11-2007
53774,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53774,NULL,10-4030-014858,14858,NULL,9,22115,22115,1,10082,617070Vi51957,9115,187.98,15.0384,4.6995,207.7179,NULL,09-11-2007
53775,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53775,NULL,10-4030-022947,22947,NULL,9,17740,17740,1,1646,517515Vi8458,9115,75.97,6.0776,1.8993,83.9469,NULL,09-11-2007
53776,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53776,NULL,10-4030-026424,26424,NULL,9,21036,21036,1,8690,1217717Vi44866,9115,79.47,6.3576,1.9868,87.8144,NULL,09-11-2007
53777,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53777,NULL,10-4030-024895,24895,NULL,9,22523,22523,1,15639,417851Vi80828,9115,4.99,0.3992,0.1248,5.514,NULL,09-11-2007
53778,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53778,NULL,10-4030-022917,22917,NULL,9,18093,18093,1,12973,817982Vi67114,9115,4.99,0.3992,0.1248,5.514,NULL,09-11-2007
53779,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53779,NULL,10-4030-025244,25244,NULL,9,19325,19325,1,5067,118261Vi26527,9115,21.93,1.7544,0.5483,24.2327,NULL,09-11-2007
53780,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53780,NULL,10-4030-028939,28939,NULL,9,29245,29245,1,NULL,NULL,9115,14.98,1.1984,0.3745,16.5529,NULL,09-11-2007
53781,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53781,NULL,10-4030-019103,19103,NULL,9,24976,24976,1,7834,1018870Vi40559,9115,41.93,3.3544,1.0483,46.3327,NULL,09-11-2007
53782,3,09-04-2007,9/16/2007,09-11-2007,5,1,SO53782,NULL,10-4030-020042,20042,NULL,10,18427,18427,1,4369,119781Vi22912,9120,2451.3,196.104,61.2825,2708.6865,NULL,09-11-2007
